2 | 01/01/2014 | Tahun Baru | Libur Nasional |  |  | 
4 | Bebas Tugas Fungsional | BTF | 0.0% | 50.0% |  | 
5 | Tidak Masuk | TM | 3.0% | 3.0% |  | 
6 | Tidak Masuk Dengan Izin | TMI | 1.5% | 1.5% |  | 
7 | Disiplin Ringan |  |  |  |  | 
8 | Teguran Lisan  | DR1 | 0.0% | 20.0% | 1 | 
9 | Teguran Tertulis  | DR2 | 0.0% | 30.0% | 2 | 
10 | Pernyataan Tidak Puas  | DR3 | 0.0% | 40.0% | 3 | 
11 | Disiplin Sedang |  |  |  |  | 
12 | Penundaan KGB (1 Tahun) | DS1 | 0.0% | 40.0% | 6 | 
13 | Penundaan KP (1 Tahun) | DS2 | 0.0% | 50.0% | 8 | 
14 | Penurunan Pangkat (1 Tahun) | DS3 | 0.0% | 60.0% | 10 | 
15 | Disiplin Berat |  |  |  |  | 
16 | Penurunan Pangkat (3 tahun) | DB1 | 0.0% | 60.0% | 12 | 
17 | Pemindahan Jabatan Rendah | DB2 | 0.0% | 70.0% | 12 | 
18 | Pembebasan Jabatan | DB3 | 0.0% | 80.0% | 12 | 
19 | Pemberhentian  | DB4 | 0.0% | 100.0% |  | 
20 | Cuti Tahunan | CT | 0.0% | 0.0% |  | 
21 | Cuti Besar | CB | 0.0% | 30.0% |  | 
22 | Cuti Alasan Penting | CAP | 0.0% | 30.0% |  | 
23 | Cuti Bersalin 1 | CBS1 | 0.0% | 0.0% |  | 
24 | Cuti Bersalin 2 | CBS2 | 0.0% | 0.0% |  | 
25 | Cuti Bersalin 3 | CBS3 | 0.0% | 40.0% | 1 | 
26 | Cuti Bersalin 4 | CBS4 | 0.0% | 70.0% | 1 | 
27 | Cuti Bersalin 5 | CBS5 | 0.0% | 80.0% | 1 | 
28 | Cuti Sakit (1-2 hari) | CS | 0.0% | 0.0% |  | 
29 | Cuti Sakit (3-14 hari) | CS1 | 0.0% | 25.0% |  | 
30 | Cuti Sakit (15-30 hari) | CS2 | 0.0% | 50.0% |  | 
31 | Cuti Sakit (1-2 Bulan) | CS3 | 0.0% | 70.0% |  | 
32 | Cuti Sakit (>2 -6 Bulan) | CS4 | 0.0% | 80.0% |  | 
33 | Cuti Sakit (>6-18 Bulan) | CS5 | 0.0% | 90.0% |  | 
34 | Surat Tugas | ST | 0.0% | 0.0% |  | 
35 | Libur Lokal | LILOK | 0.0% | 0.0% |  | 
2 | 1 | Minggu |  |  |  | 
3 | 2 | Senin |  |  |  | 
4 | 3 | Selasa |  |  |  | 
5 | 4 | Rabu |  |  |  | 
6 | 5 | Kamis |  |  |  | 
7 | 6 | Jumat |  |  |  | 
8 |  |  |  |  |  | 
9 |  |  |  |  |  | 
10 |  |  |  |  |  | 
11 |  |  |  |  |  | 
2 | 17 | 19,360,000 |  |  |  | 
3 | 16 | 14,131,000 |  |  |  | 
4 | 15 | 10,315,000 |  |  |  | 
5 | 14 | 7,529,000 |  |  |  | 
6 | 13 | 6,023,000 |  |  |  | 
7 | 12 | 4,819,000 |  |  |  | 
8 | 11 | 3,855,000 |  |  |  | 
9 | 10 | 3,352,000 |  |  |  | 
10 | 9 | 2,915,000 |  |  |  | 
11 | 8 | 2,535,000 |  |  |  | 
12 | 7 | 2,304,000 |  |  |  | 
13 | 6 | 2,095,000 |  |  |  | 
14 | 5 | 1,904,000 |  |  |  | 
15 | 4 | 1,814,000 |  |  |  | 
16 | 3 | 1,727,000 |  |  |  | 
17 | 2 | 1,645,000 |  |  |  | 
18 | 1 | 1,563,000 |  |  |  | 
19 |  |  |  |  |  | 
20 |  |  |  |  |  | 
21 |  |  |  |  |  | 
2 | 195912311987101001 | Drs. I Made Purna, M.Si | 13 |  |  | 
3 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 9 |  |  | 
4 | 195810271983032001 | Dra. Cok Istri Suryawati, M.Si | 9 |  |  | 
5 | 196012311989111001 | Drs. I Wayan Rupa. M.Si | 9 |  |  | 
6 | 196405301995032001 | Dra. Ni Luh Ariani | 9 |  |  | 
7 | 196503101990031001 | I Made Suarsana, S.H | 9 |  |  | 
8 | 195812311979032001 | Ni Made Sumiasih, S.Sos | 5 |  |  | 
9 | 195912311986031005 | Drs. I Wayan Sudarma | 9 |  |  | 
10 | 196411291991031001 | Drs. I Made Sumerta | 9 |  |  | 
11 | 196905081998022001 | Raj Riana Dyah Prawitasari, S.Si | 8 |  |  | 
12 | 196407311990012001 | I Gusti Ayu Armini, M.Si | 9 |  |  | 
13 | 196203231991032001 | Drs. I Made Satyananda | 9 |  |  | 
14 | 195906301991032001 | Dra. Yufiza | 9 |  |  | 
15 | 196709191999031002 | Nuryahman, S.S | 9 |  |  | 
16 | 196808141998021001 | Hartono, S.S | 9 |  |  | 
17 | 195912171986031003 | I Wayan Sukadana, BA | 5 |  |  | 
18 | 196010101985031002 | I Wayan Rudita, S.Sos | 5 |  |  | 
19 | 196003291989031002 | I Made Sedana, BA | 5 |  |  | 
20 | 196811101990031005 | I Gede Yasa Wardana, S.Sos | 7 |  |  | 
21 | 196712011990031002 | I Made Deyana, S.Sos | 5 |  |  | 
22 | 196607221998021001 | I Made Sumarja, S.S | 9 |  |  | 
23 | 197007221998021001 | Anak Agung Gede Rai Gria, S.S | 9 |  |  | 
24 | 197106062000031001 | I Ketut Sudharma Putra, S.Sos.,S.Pd., M.Si | 9 |  |  | 
25 | 195912311982031014 | I Ketut Sukada | 5 |  |  | 
26 | 197905272008021001 |  I Gusti Ngurah Jayanti, S.Sos.,M.Si | 9 |  |  | 
27 | 196607122006051001 | I Wayan Suca Sumadi, SH | 8 |  |  | 
28 | 197807102008022001 | Ni Putu Eka Sriastuti, SE | 5 |  |  | 
29 | 198208072009021005 | Kadek Dwikayana, S.S | 8 |  |  | 
30 | 197107092006051001 | I Putu Kamasan Sanjaya, S.S | 8 |  |  | 
31 | 197811172008021001 | Ida Bagus Sugianto, S.S | 8 |  |  | 
32 | 197806242009021004 | Dwi Bambang Santosa, S.Sos | 8 |  |  | 
33 | 198404142009022006 | I Gusti Ayu Agung Sumarheni, S.Sn | 8 |  |  | 
34 | 196112091985021001 | Putu Sudarsana | 5 |  |  | 
35 | 198611202011011008 | I Putu Putra Kusuma Yudha, S.Sos | 7 |  |  | 
36 | 198605242011011010 | I Komang Purna Wiradnyana, S.Kom | 5 |  |  | 
37 | 197512212006052001 | Ni Luh Gede Puriani | 5 |  |  | 
38 | 197603032006051003 | Made Budiasa | 5 |  |  | 
39 | 197104132006051002 | Kadek Budiarta | 4 |  |  | 
40 | 197612102007011002 | I Made Budiana | 4 |  |  | 
41 | 198708252014042001 | Ni Made Ana Kurnia | 6 |  |  | 
42 | 198609142014042001 | Made Ayu Diah Indira Virgiastuti. T, SS | 6 |  |  | 
43 | 199003252014042001 | Wakhyuning Ngarsih, S.sos | 6 |  |  | 
2 | 195912311987101001 | Drs. I Made Purna, M.Si | 01-12-2014 | 07:16 | 16:19 | Senin
3 | 195912311987101001 | Drs. I Made Purna, M.Si | 02-12-2014 | 07:20 | 16:11 | Selasa
4 | 195912311987101001 | Drs. I Made Purna, M.Si | 03-12-2014 | 07:18 | 16:28 | Rabu
5 | 195912311987101001 | Drs. I Made Purna, M.Si | 04-12-2014 |  |  | Kamis
6 | 195912311987101001 | Drs. I Made Purna, M.Si | 05-12-2014 |  |  | Jumat
7 | 195912311987101001 | Drs. I Made Purna, M.Si | 06-12-2014 |  |  | Sabtu
8 | 195912311987101001 | Drs. I Made Purna, M.Si | 07-12-2014 |  |  | Minggu
9 | 195912311987101001 | Drs. I Made Purna, M.Si | 08-12-2014 |  |  | Senin
10 | 195912311987101001 | Drs. I Made Purna, M.Si | 09-12-2014 |  |  | Selasa
11 | 195912311987101001 | Drs. I Made Purna, M.Si | 10-12-2014 |  |  | Rabu
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-10'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, `status`, kekurangan_masuk, tidak_hadir, 
									tanpa_keterangan, TK, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-10', '07:30:00', '16:00:00', '1', '450', 
									'1', '1', '1', 'N', '2322810_20141222_073511.xls', '2');
12 | 195912311987101001 | Drs. I Made Purna, M.Si | 11-12-2014 |  |  | Kamis
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-11'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, `status`, kekurangan_masuk, tidak_hadir, 
									tanpa_keterangan, TK, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-11', '07:30:00', '16:00:00', '1', '450', 
									'1', '1', '1', 'N', '2322810_20141222_073511.xls', '2');
13 | 195912311987101001 | Drs. I Made Purna, M.Si | 12-12-2014 |  |  | Jumat
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, `status`, kekurangan_masuk, tidak_hadir, 
									tanpa_keterangan, TK, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-12', '07:30:00', '16:30:00', '1', '450', 
									'1', '1', '1', 'N', '2322810_20141222_073511.xls', '2');
14 | 195912311987101001 | Drs. I Made Purna, M.Si | 13-12-2014 |  |  | Sabtu
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-13'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, `status`, keterangan_masuk, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-13', '0', 'Sabtu', 'N', '2322810_20141222_073511.xls', '4');
15 | 195912311987101001 | Drs. I Made Purna, M.Si | 14-12-2014 |  |  | Minggu
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-14'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, `status`, keterangan_masuk, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-14', '0', 'Minggu', 'N', '2322810_20141222_073511.xls', '4');
16 | 195912311987101001 | Drs. I Made Purna, M.Si | 15-12-2014 | 07:13 | 16:17 | Senin
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-15'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, jam_masuk, jam_keluar, `status`, 
									kekurangan_masuk, kekurangan_keluar, hadir, TL, TL2, TL3, PSW, PSW1, PSW2, PSW3, PSW4, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-15', '07:30:00', '16:00:00', '07:13', 
									'16:17', '2', '0', '0', '1', '0', '0', 
									'0', '0', '0', '0', '0', '0', 'N', '2322810_20141222_073511.xls', '1');
17 | 195912311987101001 | Drs. I Made Purna, M.Si | 16-12-2014 | 06:44 | 16:11 | Selasa
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-16'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, jam_masuk, jam_keluar, `status`, 
									kekurangan_masuk, kekurangan_keluar, hadir, TL, TL2, TL3, PSW, PSW1, PSW2, PSW3, PSW4, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-16', '07:30:00', '16:00:00', '06:44', 
									'16:11', '2', '0', '0', '1', '0', '0', 
									'0', '0', '0', '0', '0', '0', 'N', '2322810_20141222_073511.xls', '1');
18 | 195912311987101001 | Drs. I Made Purna, M.Si | 17-12-2014 |  |  | Libur Lokal 
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-17'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, `status`, kekurangan_masuk, tidak_hadir, 
									tanpa_keterangan, TK, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-17', '07:30:00', '16:00:00', '1', '450', 
									'1', '1', '1', 'N', '2322810_20141222_073511.xls', '2');
19 | 195912311987101001 | Drs. I Made Purna, M.Si | 18-12-2014 |  |  | Kamis
SELECT * FROM presensi WHERE nip = '195912311987101001' AND tanggal = '2014-12-18'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '195912311987101001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, `status`, kekurangan_masuk, tidak_hadir, 
									tanpa_keterangan, TK, jam_kerja, src, cek)
									VALUES ('195912311987101001', '2322810', '2014-12-18', '07:30:00', '16:00:00', '1', '450', 
									'1', '1', '1', 'N', '2322810_20141222_073511.xls', '2');
20 | 195912311987101001 | Drs. I Made Purna, M.Si | 19-12-2014 |  |  | Jumat
21 | 195912311987101001 | Drs. I Made Purna, M.Si | 20-12-2014 |  |  | Sabtu
22 | 195912311987101001 | Drs. I Made Purna, M.Si | 21-12-2014 |  |  | Minggu
23 | 195912311987101001 | Drs. I Made Purna, M.Si | 22-12-2014 |  |  | Senin
24 | 195912311987101001 | Drs. I Made Purna, M.Si | 23-12-2014 |  |  | Selasa
25 | 195912311987101001 | Drs. I Made Purna, M.Si | 24-12-2014 |  |  | Rabu
26 | 195912311987101001 | Drs. I Made Purna, M.Si | 25-12-2014 |  |  | Libur Nasional
27 | 195912311987101001 | Drs. I Made Purna, M.Si | 26-12-2014 |  |  | Libur Nasional
28 | 195912311987101001 | Drs. I Made Purna, M.Si | 27-12-2014 |  |  | Libur Lokal 
29 | 195912311987101001 | Drs. I Made Purna, M.Si | 28-12-2014 |  |  | Libur Lokal 
30 | 195912311987101001 | Drs. I Made Purna, M.Si | 29-12-2014 |  |  | Senin
31 | 195912311987101001 | Drs. I Made Purna, M.Si | 30-12-2014 |  |  | Selasa
32 | 195912311987101001 | Drs. I Made Purna, M.Si | 31-12-2014 |  |  | Rabu
33 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 01-12-2014 | 06:43 | 16:13 | Senin
34 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 02-12-2014 | 06:57 | 16:08 | Selasa
35 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 03-12-2014 | 07:04 | 16:28 | Rabu
36 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 04-12-2014 |  |  | Kamis
37 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 05-12-2014 |  |  | Jumat
38 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 06-12-2014 |  |  | Sabtu
39 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 07-12-2014 |  |  | Minggu
40 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 08-12-2014 | 07:13 | 16:01 | Senin
41 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 09-12-2014 | 06:46 | 16:19 | Selasa
42 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 10-12-2014 | 06:35 | 16:02 | Rabu
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-10'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, jam_masuk, jam_keluar, `status`, 
									kekurangan_masuk, kekurangan_keluar, hadir, TL, TL2, TL3, PSW, PSW1, PSW2, PSW3, PSW4, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-10', '07:30:00', '16:00:00', '06:35', 
									'16:02', '2', '0', '0', '1', '0', '0', 
									'0', '0', '0', '0', '0', '0', 'N', '2322810_20141222_073511.xls', '1');
43 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 11-12-2014 | 07:06 | 16:41 | Kamis
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-11'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, jam_masuk, jam_keluar, `status`, 
									kekurangan_masuk, kekurangan_keluar, hadir, TL, TL2, TL3, PSW, PSW1, PSW2, PSW3, PSW4, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-11', '07:30:00', '16:00:00', '07:06', 
									'16:41', '2', '0', '0', '1', '0', '0', 
									'0', '0', '0', '0', '0', '0', 'N', '2322810_20141222_073511.xls', '1');
44 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 12-12-2014 | 07:00 | 16:36 | Jumat
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, jam_masuk, jam_keluar, `status`, 
									kekurangan_masuk, kekurangan_keluar, hadir, TL, TL2, TL3, PSW, PSW1, PSW2, PSW3, PSW4, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-12', '07:30:00', '16:30:00', '07:00', 
									'16:36', '2', '0', '0', '1', '0', '0', 
									'0', '0', '0', '0', '0', '0', 'N', '2322810_20141222_073511.xls', '1');
45 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 13-12-2014 |  |  | Sabtu
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-13'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, `status`, keterangan_masuk, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-13', '0', 'Sabtu', 'N', '2322810_20141222_073511.xls', '4');
46 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 14-12-2014 |  |  | Minggu
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-14'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, `status`, keterangan_masuk, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-14', '0', 'Minggu', 'N', '2322810_20141222_073511.xls', '4');
47 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 15-12-2014 | 06:58 | 16:11 | Senin
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-15'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, jam_masuk, jam_keluar, `status`, 
									kekurangan_masuk, kekurangan_keluar, hadir, TL, TL2, TL3, PSW, PSW1, PSW2, PSW3, PSW4, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-15', '07:30:00', '16:00:00', '06:58', 
									'16:11', '2', '0', '0', '1', '0', '0', 
									'0', '0', '0', '0', '0', '0', 'N', '2322810_20141222_073511.xls', '1');
48 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 16-12-2014 | 06:58 | 16:11 | Selasa
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-16'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, jam_masuk, jam_keluar, `status`, 
									kekurangan_masuk, kekurangan_keluar, hadir, TL, TL2, TL3, PSW, PSW1, PSW2, PSW3, PSW4, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-16', '07:30:00', '16:00:00', '06:58', 
									'16:11', '2', '0', '0', '1', '0', '0', 
									'0', '0', '0', '0', '0', '0', 'N', '2322810_20141222_073511.xls', '1');
49 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 17-12-2014 |  |  | Libur Lokal 
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-17'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, `status`, kekurangan_masuk, tidak_hadir, 
									tanpa_keterangan, TK, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-17', '07:30:00', '16:00:00', '1', '450', 
									'1', '1', '1', 'N', '2322810_20141222_073511.xls', '2');
50 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 18-12-2014 | 06:52 | 16:07 | Kamis
SELECT * FROM presensi WHERE nip = '197106161997033001' AND tanggal = '2014-12-18'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
SELECT * FROM rekapitulasi WHERE nip = '197106161997033001' AND bulan = '2014-12'
INSERT INTO presensi (nip, kdunit, tanggal, batas_masuk, batas_keluar, jam_masuk, jam_keluar, `status`, 
									kekurangan_masuk, kekurangan_keluar, hadir, TL, TL2, TL3, PSW, PSW1, PSW2, PSW3, PSW4, jam_kerja, src, cek)
									VALUES ('197106161997033001', '2322810', '2014-12-18', '07:30:00', '16:00:00', '06:52', 
									'16:07', '2', '0', '0', '1', '0', '0', 
									'0', '0', '0', '0', '0', '0', 'N', '2322810_20141222_073511.xls', '1');
51 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 19-12-2014 |  |  | Jumat
52 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 20-12-2014 |  |  | Sabtu
53 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 21-12-2014 |  |  | Minggu
54 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 22-12-2014 |  |  | Senin
55 | 197106161997033001 | I Made Dharma Suteja, S.S.,M.Si | 23-12-2014 |  |  | Selasa
